Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:14:05        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
01:14:06        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.80
01:14:06          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:14:06          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:14:06          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:14:06          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:14:06          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00     99.80
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

01:14:05       proc/s   cswch/s
Average:           10      0.00
Average:           11     73.00
Average:           12      0.00
Average:           13      1.00
Average:           14      0.00
Average:           15      0.00
Average:           16      0.00
Average:           17     33.00
Average:           18      0.00
Average:           19      1.00
Average:           20      0.00
Average:           21      0.00
Average:           22      0.00
Average:           23      0.00
Average:           24      0.00
Average:           25      0.00
Average:           26      0.00
Average:           27      0.00
Average:           28      0.00
Average:           29      0.00
Average:           30      0.00
Average:           31      0.00
Average:           32      0.00
Average:           33      0.00
Average:           34      0.00
Average:           35      0.00
Average:           36      0.00
Average:           37      0.00
Average:           38      0.00
Average:           39      0.00
Average:           40      0.00
Average:           41      0.00
Average:           42      0.00
Average:           43      0.00
Average:           44      0.00
Average:           45      0.00
Average:           46      0.00
Average:           47      0.00
Average:           48      0.00
Average:           49      0.00
Average:           50      0.00
Average:           51      0.00
Average:           52      0.00
Average:           53      0.00
Average:           54      0.00
Average:           55      0.00
Average:           56      0.00
Average:           57      0.00
Average:           58      0.00
Average:           59      0.00
Average:           60      0.00
Average:           61      0.00
Average:           62      0.00
Average:           63      0.00

01:14:05     pswpin/s pswpout/s
01:14:06         0.00      0.00
Average:         0.00      0.00

01:14:05     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
01:14:06         0.00      0.00      2.00      0.00      5.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      2.00      0.00      5.00      0.00      0.00      0.00      0.00

01:14:05          tps      rtps      wtps   bread/s   bwrtn/s
01:14:06         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:14:05      frmpg/s   bufpg/s   campg/s
01:14:06       -25.00      0.00     41.00
Average:       -25.00      0.00     41.00

01:14:05    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit
01:14:06       877032    250684     22.23     17580    118172     43740      3.88
Average:       877032    250684     22.23     17580    118172     43740      3.88

01:14:05    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
01:14:06            0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00

01:14:05    dentunusd   file-nr  inode-nr    pty-nr
01:14:06           98        32       719         0
Average:           98        32       719         0

01:14:05      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15
01:14:06            0       100      0.00      0.00      0.00
Average:            0       100      0.00      0.00      0.00

01:14:05          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util

01:14:05        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
01:14:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:14:06         eth0      0.00      1.00      0.00      0.08      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      1.00      0.00      0.08      0.00      0.00      0.00

01:14:05        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
01:14:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:14:06         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:14:05       call/s retrans/s    read/s   write/s  access/s  getatt/s
01:14:06         0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00

01:14:05      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
01:14:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:14:05       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
01:14:06            5         0         0         0         0         0
Average:            5         0         0         0         0         0
