Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:25:13        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
01:25:14        all      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:25:14          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:25:14          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:25:14          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:25:14          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:25:14          4      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00     99.01
Average:        all      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00     99.01

01:25:13       proc/s   cswch/s
Average:           56      0.00
Average:           57      0.00
Average:           58      0.00
Average:           59      0.00
Average:           60      0.00
Average:           61      0.00
Average:           62      0.00
Average:           63      0.00

01:25:13     pswpin/s pswpout/s
01:25:14         0.00      0.00
Average:         0.00      0.00

01:25:13     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
01:25:14         0.00      0.00      1.98      0.00     40.59      0.00      0.00      0.00      0.00
Average:         0.00      0.00      1.98      0.00     40.59      0.00      0.00      0.00      0.00

01:25:13          tps      rtps      wtps   bread/s   bwrtn/s
01:25:14         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:25:13      frmpg/s   bufpg/s   campg/s
01:25:14       635.64      0.00     39.60
Average:       635.64      0.00     39.60

01:25:13    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact
01:25:14       877448    250268     22.19     17580    118980     43752      3.88     31160    108676
Average:       877448    250268     22.19     17580    118980     43752      3.88     31160    108676

01:25:13    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
01:25:14            0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00

01:25:13    kbhugfree kbhugused  %hugused
01:25:14            0         0      0.00
Average:            0         0      0.00

01:25:13    dentunusd   file-nr  inode-nr    pty-nr
01:25:14          151        32       786         0
Average:          151        32       786         0

01:25:13      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
01:25:14            0       100      0.00      0.00      0.00         0
Average:            0       100      0.00      0.00      0.00         0

01:25:13          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
01:25:14     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:25:14    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
01:25:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:25:14         eth0      0.00      0.99      0.00      0.08      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.99      0.00      0.08      0.00      0.00      0.00

01:25:13        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
01:25:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:25:14         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13       call/s retrans/s    read/s   write/s  access/s  getatt/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00

01:25:13      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
01:25:14            5         0         0         0         0         0
Average:            5         0         0         0         0         0

01:25:13       irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13    ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13       imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13       ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13     active/s passive/s    iseg/s    oseg/s
01:25:14         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:25:13     atmptf/s  estres/s retrans/s isegerr/s   orsts/s
01:25:14         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:25:13       idgm/s    odgm/s  noport/s idgmerr/s
01:25:14         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:25:13      tcp6sck   udp6sck   raw6sck  ip6-frag
01:25:14            0         0         0         0
Average:            0         0         0         0

01:25:13      irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
01:25:14         0.00      0.00      0.00      0.99      0.00      0.00      0.00      0.99      0.00      0.00
Average:         0.00      0.00      0.00      0.99      0.00      0.00      0.00      0.99      0.00      0.00

01:25:13    ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13      imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
01:25:14         0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.99      0.00      0.00
Average:         0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.99      0.00      0.00

01:25:13      ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
01:25:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:25:13      idgm6/s   odgm6/s noport6/s idgmer6/s
01:25:14         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:25:13        CPU       MHz
01:25:14        all      0.00
01:25:14          0      0.00
01:25:14          1      0.00
01:25:14          2      0.00
01:25:14          3      0.00
01:25:14          4      0.00
Average:        all      0.00
Average:          0      0.00
Average:          1      0.00
Average:          2      0.00
Average:          3      0.00
Average:          4      0.00
