Linux 6.18.35 (resarch-fixture) 	09/24/26 	_aarch64_	(5 CPU)

01:35:31        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:35:32        all      0.20      0.00      0.20      0.00      0.00      0.00      0.20      0.00      0.00     99.40
01:35:32          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:32          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:32          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:32          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
01:35:32          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.20      0.00      0.20      0.00      0.00      0.00      0.20      0.00      0.00     99.40
Average:          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
Average:          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

01:35:31       proc/s   cswch/s
01:35:32         0.00      0.00      4.00      0.00      1.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      4.00      0.00      1.00      0.00      0.00      0.00      0.00

01:35:31          tps      rtps      wtps   bread/s   bwrtn/s
01:35:32         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:35:31      frmpg/s   bufpg/s   campg/s
01:35:32       685.00      0.00     54.00
Average:       685.00      0.00     54.00

01:35:31    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:35:32       896000    231716     20.55     17652    118720     43756      3.88     32044    107684        44      3540     22956      1680       340      4120
Average:       896000    231716     20.55     17652    118720     43756      3.88     32044    107684        44      3540     22956      1680       340      4120

01:35:31    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
01:35:32            0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00

01:35:31    kbhugfree kbhugused  %hugused
01:35:32            0         0      0.00
Average:            0         0      0.00

01:35:31    dentunusd   file-nr  inode-nr    pty-nr
01:35:32          157        32       798         0
Average:          157        32       798         0

01:35:31      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
01:35:32            0       101      0.00      0.00      0.00         0
Average:            0       101      0.00      0.00      0.00         0

01:35:31          DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
01:35:32     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:32    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:     dev254-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:    dev254-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
01:35:32           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:32         eth0      1.00      4.00      0.14      0.33      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      1.00      4.00      0.14      0.33      0.00      0.00      0.00      0.00

01:35:31        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
01:35:32           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:32         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31       call/s retrans/s    read/s   write/s  access/s  getatt/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00

01:35:31      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
01:35:32            5         0         0         0         0         0
Average:            5         0         0         0         0         0

01:35:31       irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31    ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31       imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31       ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31     active/s passive/s    iseg/s    oseg/s
01:35:32         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:35:31     atmptf/s  estres/s retrans/s isegerr/s   orsts/s
01:35:32         0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00

01:35:31       idgm/s    odgm/s  noport/s idgmerr/s
01:35:32         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:35:31      tcp6sck   udp6sck   raw6sck  ip6-frag
01:35:32            0         0         0         0
Average:            0         0         0         0

01:35:31      irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
01:35:32         1.00      0.00      1.00      4.00      0.00      0.00      1.00      4.00      0.00      0.00
Average:         1.00      0.00      1.00      4.00      0.00      0.00      1.00      4.00      0.00      0.00

01:35:31    ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31      imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
01:35:32         1.00      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      1.00      1.00      0.00      1.00      0.00      0.00
Average:         1.00      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      1.00      1.00      0.00      1.00      0.00      0.00

01:35:31      ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
01:35:32         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

01:35:31      idgm6/s   odgm6/s noport6/s idgmer6/s
01:35:32         0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00

01:35:31        CPU       MHz
01:35:32        all      0.00
01:35:32          0      0.00
01:35:32          1      0.00
01:35:32          2      0.00
01:35:32          3      0.00
01:35:32          4      0.00
Average:        all      0.00
Average:          0      0.00
Average:          1      0.00
Average:          2      0.00
Average:          3      0.00
Average:          4      0.00
